id,day_number,message,message_en,is_active
6aeca11f-b490-4362-b41c-539703e28816,737,İdrak inkişafında Rəngləri qruplaşdırma. Uşaq artıq 4-5 fərqli rəngi bir-birindən tam ayırır və bir çoxunun adını bilir. Ona Bütün göy oyuncaqları mənə ver deyərək balaca bir imtahan et. Bu oyunlar onun vizual analizini və yaddaşını gücləndirir.,"Cognitive Development: Sorting Colors. Your child can now fully distinguish 4-5 different colors from each other and knows the names of many. Give them a little test by asking, 'Give me all the blue toys!' These games strengthen their visual analysis and memory.",true
da17a594-1250-4f85-98b1-50f0b6588294,738,"Fiziki koordinasiya: Topu təpikləmə. Uşaq artıq qaçarkən qarşısındakı topa tarazlığını itirmədən, hədəfə doğru zərbə vura bilir. Bu, həm hərəkət, həm də diqqətin bir nöqtəyə cəmlənməsidir. Onunla həyətdə kiçik futbol yarışı keçirərək çevikliyini artır.","Physical Coordination: Kicking a Ball. Your child can now kick a ball towards a target while running, without losing their balance. This involves both movement and focused attention. Boost their agility by having a little soccer game in the yard with them.",true
f3d92e61-3d30-4ede-90d4-27478dd2115f,739,"Nitqdə Niyə? sualının başlanğıcı. Uşaq ətrafdakı hər şeyin səbəbi ilə maraqlanmağa başlayır. Bu niyə belədir? sualına sadə və dürüst cavablar ver. Sənin izahatların onun beynində dünyanın məntiqli bir xəritəsini cızır. Onun marağını heç vaxt cavabsız qoyma, bu onun öyrənmə həvəsini artırır.","Language Development: The 'Why?' Phase. Your child is starting to become curious about the reasons behind everything around them. Provide simple and honest answers to their 'Why is it like this?' questions. Your explanations help them build a logical map of the world in their minds. Never leave their curiosity unanswered, as this boosts their eagerness to learn.",true
1f37d9cd-995a-4d88-97e4-8b7fdb37e3d8,740,"Emosional inkişaf: Müstəqillik və Sərhədlər. Uşaq bəzən hər şeyi özü etmək istəyəndə və alınmayanda kəskin reaksiya verə bilər. Bu anlarda sakin qal və Mən başa düşürəm, sən bunu özün etmək istəyirsən deyərək hissini adlandır. Sənin anlayışın onun emosional tənzimləmə qabiliyyətini formalaşdırır.","Emotional Development: Independence and Boundaries. When your child wants to do everything themselves but can't, they might react strongly. Stay calm in these moments and name their feeling by saying, 'I understand you want to do it yourself.' Your understanding helps shape their emotional regulation skills.",true
bf78ea68-2a1f-4194-9ef3-62146ea4799d,741,"Uşaq artıq Mən əvəzliyini tam dərk edərək istifadə edir. Mən gəldim, Mən yedim kimi cümlələr onun özünü ətrafdan ayrı bir fərd kimi gördüyünü sübut edir. Onun bu müstəqil ifadələrini dəstəklə və dialoqlarını genişləndir: Bəli, sən dadlı yeməyini yedin, afərin sənə!.","Your child now fully understands and uses the pronoun 'I'. Sentences like 'I came' or 'I ate' demonstrate that they see themselves as a separate individual from their surroundings. Support these independent expressions and expand their dialogue: 'Yes, you ate your delicious meal, well done!'",true
ce99df1c-1b81-4d41-b95d-9180c49c6d9f,742,"Fiziki hərəkətlilikdə İki ayaqla irəli tullanma. Uşaq artıq sadəcə yerində deyil, bir az irəli doğru da tullanmağı bacarır. Bu, bədən koordinasiyasının yüksək səviyyəsidir. Onunla parkda Dovşanlar çəmənlikdə tullanır oyunu oyna. Bu, böyük motorika üçün əla məşqdir.","Gross Motor Skills: Jumping Forward with Two Feet. Your child can now jump forward a bit, not just in place. This is a high level of body coordination. Play 'Bunnies Jumping in the Meadow' with them at the park. This is an excellent exercise for gross motor development.",true
bcee9d16-cb48-4f63-9295-23b44110e7d6,743,"Nitqdə Səbəb-nəticə əlaqələri. Uşaq artıq hadisələr arasındakı bağı anlayır: Yağış yağır, islandım və ya Yemək isti, puf et. Onun bu məntiqi mülahizələrini təriflə. Bu, onun həm dil, həm də abstrakt düşüncə qabiliyyətinin nə dərəcədə inkişaf etdiyini göstərir.","Language Development: Cause and Effect. Your child now understands connections between events: 'It's raining, I got wet' or 'Food is hot, blow on it.' Praise their logical reasoning. This shows the significant development of both their language and abstract thinking skills.",true
bff29c40-0fa8-45dd-982c-f35a2f18ac52,744,"İncə motorikada Vida və fırlatma ustalığı. Uşaq butulka qapaqlarını, oyuncaq vintlərini inamla açıb-bağlaya bilir. Bu, bilək əzələlərinin çevikliyi üçün əla məşqdir. Ona müxtəlif ölçülü təhlükəsiz qablar verərək bu kəşf marağını dəstəklə.",Fine Motor Skills: Twisting and Turning Mastery. Your child can confidently open and close bottle caps and toy screws. This is excellent practice for wrist flexibility. Support their curiosity for discovery by providing them with safe containers of various sizes.,true
d343f65f-f46a-44dd-a5fc-a51c1510c094,745,"Sosial davranışda Rollu oyunların mürəkkəbləşməsi. Uşaq artıq bir neçə ardıcıl hərəkətdən ibarət oyunlar qurur: məsələn, oyuncaq ayısını yuyur, qurulayır və sonra yatırır. Bu, onun yaddaşında olan gündəlik həyat ssenarilərini necə sistemli birləşdirdiyini göstərir.","The complexity of social behavior in <b>Role-Playing Games</b>. Your child is now creating games that involve several sequential actions, like washing, drying, and then putting their toy bear to bed. This shows how they systematically combine everyday life scenarios from their memory.",true
61ba4f1e-aa7b-426a-97ad-a9a4240347af,746,"Müstəqil qidalanma. Uşaq artıq çəngəl və qaşıqdan istifadədə o qədər mahirdir ki, demək olar heç nəyi tökmür. Ona yeməyini özünün idarə etməsinə tam şərait yarat. Bu, onun doyma hissini dərk etməsi və özünəinamı üçün çox vacibdir.",<b>Independent Eating</b>. Your child is now so skilled with a fork and spoon that they barely spill anything! Create an environment where they can fully manage their own meals. This is crucial for them to understand their satiety cues and build self-confidence.,true
d008eb87-e4b7-4791-98e4-80774b7e5fc4,747,"İdrak inkişafında Hissələrdən tamın qurulması. Uşaq artıq 4-6 hissəli sadə puzzle-ları (tapmacaları) vizual olaraq birləşdirə bilir. Bu, həm diqqəti cəmləməyi, həm də problem həll etmə bacarığını inkişaf etdirir. Alınmayanda ona sakin tonda kömək et: Bax, bu itin quyruğudur, harada ola bilər?.","<b>Cognitive Development: Building Wholes from Parts</b>. Your child can now visually assemble simple puzzles with 4-6 pieces. This develops both their ability to focus and their problem-solving skills. If they struggle, gently assist them by saying, 'Look, this is the dog's tail, where do you think it goes?'",true
018d47a4-b94c-4bab-a923-24c091f9e302,748,"Fiziki koordinasiya: Topu çiyin üstündən atma. Uşaq artıq topu sadəcə yerə buraxmır, onu çiyin üstündən (overhand) irəli atmağa çalışır. Bu hərəkət bütün bədən koordinasiyasını tələb edir. Onunla parkda Kim topu daha uzağa atar? oyunu oyna.","<b>Physical Coordination: Overhand Throwing</b>. Your child is no longer just dropping the ball; they are trying to throw it forward with an overhand motion. This movement requires full body coordination. Play a game with them in the park, 'Who can throw the ball the farthest?'",true
11cb7320-ce82-47a0-a231-8d9923b30f4a,749,"Nitqdə Xahiş və Nəzakət. Uşaq artıq nəsə istəyəndə sadəcə barmağı ilə göstərmir, Ver və ya Zəhmət olmasa (öz dilində olsa belə) deməyə cəhd edir. Sənin nəzakətli modelin onun ünsiyyət tərzini formalaşdırır. Hər çox sağ ol dedikdə o da bu mədəniyyəti təbii şəkildə mənimsəyir.","<b>Speech Development: Requests and Politeness</b>. When your child wants something, they no longer just point; they try to say 'Give' or 'Please' (even if it's in their own developing language). Your polite modeling shapes their communication style. Every 'Thank you' you say naturally helps them adopt this cultured behavior.",true
4edde2f0-76ee-4d3a-a2af-2d7d71d87764,750,"Emosional hazırlıq: Qorxu və Təxəyyül. Bu yaşda uşaqlar bəzən qaranlıqdan və ya müəyyən səslərdən qorxmağa başlaya bilər. Bu, təxəyyülün inkişafının əlamətidir. Qorxusuna gülmə, sadəcə yanında olub qucaqla və təhlükəsizlikdə olduğunu hiss etdir. Sənin dəstəyin onun emosional dayanıqlığını artırır.","<b>Emotional Preparedness: Fears and Imagination</b>. At this age, children might start to fear the dark or certain sounds. This is actually a sign of developing imagination! Don't laugh at their fears; simply be there, offer a hug, and make them feel safe. Your support boosts their emotional resilience.",true
be82050e-9ad6-486e-9d98-a2c2c31a243e,1201,"41-ci aya xoş gəldiniz! Bu dövrdə uşağın niyyət anlayışı formalaşır. O, artıq hadisələrin təsadüfən yoxsa bilərəkdən baş verdiyini ayırmağa başlayır. Məsələn, kimsə ona toxunsa, bilərəkdən etdin? deyə soruşa bilər. Bu, sosial münasibətlərdə dürüstlük və niyyəti anlamaq üçün vacib bir pillədir.","Welcome to the 41st month! During this period, your child's understanding of <b>intent</b> begins to form. They are starting to distinguish whether events happen accidentally or intentionally. For example, if someone touches them, they might ask, 'Did you do that on purpose?' This is an important step in comprehending honesty and intent in social interactions.",true
59f9bda8-ddf4-49be-ad49-7ae815287273,1202,"Fiziki hərəkətlilikdə Bir ayaq üstə sıçrayış. Uşaq artıq tək ayağı üzərində bir neçə dəfə dalbadal tullanmağa cəhd edir. Bu, həm güc, həm də yüksək səviyyəli tarazlıq tələb edir. Onunla parkda tək ayaq yarışı oynayaraq bu bacarığını dəstəklə.",<b>Physical Agility: Hopping on One Foot</b>. Your child is now attempting to hop several times in a row on one foot. This requires both strength and a high level of balance. Support this skill by playing a 'single-leg race' with them in the park.,true
b5dc9cdd-e5bc-4c21-ba9e-2e9fe7dbdaee,1203,"Nitqdə Məntiqi bağlayıcılar. Uşaq artıq amma, çünki, əgər bağlayıcılarını cümlələrinə məharətlə daxil edir. Mən parka getmək istəyirəm, amma hava yağışlıdır. Bu, onun beynindəki ziddiyyətli fikirləri sintez etmək bacarığını göstərir. Onunla bu bağlayıcılardan istifadə edərək dialoqları uzat.","<b>Speech Development: Logical Connectives</b>. Your child is now skillfully incorporating conjunctions like 'but,' 'because,' and 'if' into their sentences. For instance, 'I want to go to the park, but it's raining.' This demonstrates their ability to synthesize conflicting ideas in their mind. Extend dialogues with them using these connectives.",true
93689350-75d1-4dc3-befa-2516fff9cb92,1204,"İncə motorikada Kağızın kəsilməsi. Uşaq artıq təhlükəsiz qayçı ilə kağız üzərindəki düz xətti təqib edərək kəsməyi bacarır. Bu, əl-göz koordinasiyasının zirvəsidir. Ona kəsib-yapışdırma (applikasiya) işləri üçün rəngli kağızlar və şablonlar ver.",<b>Fine Motor Skills: Paper Cutting</b>. Your child can now skillfully cut along a straight line on paper using safety scissors. This is a peak demonstration of hand-eye coordination. Provide them with colored paper and stencils for cut-and-paste activities (appliqué).,true
cad2a6f6-14d3-4ac8-a455-240edf668e56,1205,"Özünüidarəetmə (Self-regulation). Uşaq artıq hirslənəndə və ya üzüləndə özünü sakitləşdirmək üçün sənin təklif etdiyin üsullardan (məsələn, dərindən nəfəs almaq və ya oyuncağına sarılmaq) istifadə edə bilər. Bu, emosional intellektin ən vacib həyat bacarığıdır.","<b>Self-regulation</b>. When your child gets angry or upset, they can now use the calming techniques you've suggested (such as taking deep breaths or hugging a favorite toy). This is one of the most vital life skills for emotional intelligence.",true
6f7c2344-f4ee-4701-9810-594e0c930fc0,1206,"Sosial davranışda Qaydalı Komanda Oyunları. Uşaq artıq qrup daxilində eyni qaydalarla oynamağa maraq göstərir. İndi hamımız dovşan kimi tullanırıq dedikdə komandaya uyğunlaşır. Bu, məktəb mühiti üçün mühüm olan qrup daxilində hərəkət etmə bacarığının təməlidir.","<b>Social Behavior: Rule-Based Team Games</b>. Your child is now showing interest in playing with the same rules within a group. When you say, 'Now we all hop like bunnies,' they adapt to the team. This is a fundamental skill for acting within a group, which is crucial for the school environment.",true
ecad2493-1c0b-4ab4-b089-7a992488d7c5,1207,"İdrak inkişafında Zamanın vizuallaşdırılması. Uşaq artıq Dünən nə etdik? sualına ardıcıl cavab verir. Ona günün hadisələrini şəkillərlə göstərən günlük plan hazırlayın. Bu, onun zaman anlayışını abstraktlıqdan çıxarıb konkretləşdirir.","<b>Cognitive Development: Visualizing Time</b>. Your child can now answer sequentially when asked, 'What did we do yesterday?' Prepare a daily schedule for them, showing the day's events with pictures. This helps concretize their understanding of time, moving it from abstract to tangible.",true
6f552613-227f-4085-940c-f293c42bd5f1,1208,"Fiziki koordinasiya: Topu hədəfə atma. Uşaq artıq topu sadəcə atmır, onu müəyyən bir qutuya və ya hədəfə salmağa çalışır. Bu, məkanda məsafəni və gücü tənzimləmə (spatial estimation) bacarığını inkişaf etdirir.",<b>Physical Coordination: Target Throwing</b>. Your child is no longer just throwing the ball aimlessly; they are trying to toss it into a specific box or at a target. This develops their ability to adjust distance and force (spatial estimation).,true
5eb1ed63-47a4-4170-b1fc-b58d4507160b,1209,"Nitqdə Sualların Dərinləşməsi. Uşaq Ölüm nədir?, Biz haradan gəlmişik? kimi varlıqla bağlı ağır suallar verə bilər. Cavab verərkən həmişə dürüst ol, amma onun yaşına uyğun sadə və sakitləşdirici izahlar seç. Bu suallar onun dünyanı mənalandırma cəhdidir.","<b>Speech Development: Deepening Questions</b>. Your child might start asking profound, existential questions like, 'What is death?' or 'Where do we come from?' Always be honest when answering, but choose simple and reassuring explanations that are appropriate for their age. These questions are their attempt to make sense of the world.",true
48efdb3a-063c-40d5-837a-9373492693c6,1210,"Emosional Möhkəmlik: Yaradıcılıqla özünüifadə. Uşaq artıq kefi olmayanda rəsm çəkərək və ya oyuncaqları ilə dərdləşərək rahatlaşır. Onun çəkdiyi rəsmlərə diqqət yetir; rənglər və formalar onun daxili dünyasının güzgüsüdür. Sən onun ən etibarlı limanısan, sənə olan güvəni onun ən böyük gücüdür.","Emotional Resilience: Self-expression through creativity. When feeling down, your child now finds comfort by drawing or by 'confiding' in their toys. Pay attention to their drawings; the colors and shapes are a mirror of their inner world. You are their safest harbor, and their trust in you is their greatest strength.",true
f4611a68-9983-4caf-808b-4616cf4c60d5,751,"Uşaq artıq rəngləri sadəcə tanımır, onları eyniləşdirməkdə ustadlaşır. Ona Qırmızı corabının tayını tap dedikdə bunu düzgün edirsə, bu onun vizual məntiqinin inkişafıdır. Gündəlik geyimlərində rəngləri tez-tez vurğula: Bu gün yaşıl köynəyini geyinək?. Bu, onun lüğət fondundakı sifətləri möhkəmləndirir.","Your child no longer just recognizes colors; they are mastering identifying them. If they correctly find the matching red sock when you ask, it shows the development of their visual logic. Frequently point out colors in their daily outfits: 'Shall we wear your green shirt today?' This reinforces the adjectives in their vocabulary.",true
c7634c82-b4b5-450c-9811-7e5cbdc218af,752,"Fiziki hərəkətlilikdə Tək ayaq üstə tarazlıq. Uşaq artıq bir neçə saniyəlik də olsa, bir ayağını yerdən kəsib tarazlıq saxlamağa cəhd edir. Bu, bədənin ağırlıq mərkəzini idarə etmək üçün mürəkkəb koordinasiyadır. Onunla Leylək oyunu oyna. Bu həm əyləncəli, həm də fiziki inkişaf üçün çox faydalıdır.","Physical Mobility: Balancing on one foot. Your child is now attempting to balance on one foot, even if only for a few seconds. This is complex coordination, demonstrating their ability to control their body's center of gravity. Play 'Stork' or 'Flamingo' with them (standing on one leg). It's both fun and incredibly beneficial for their physical development.",true
2c927604-0f3e-4615-94c5-86dc48b7896a,753,"Nitqdə Zaman anlayışının ilk izləri. Uşaq indi, sonra kimi sözlərin fərqini anlamağa başlayır. Ona Öncə yemək yeyək, sonra parka gedək dedikdə gözləməyi bacarırsa, bu böyük bir irəliləyişdir. Zaman ardıcıllığını hərəkətlərinlə izah etməyə davam et ki, səbr etmək vərdişi formalaşsın.","Speech Development: Early understanding of time. Your child is beginning to understand the difference between words like 'now' and 'later.' If they can wait when you say, 'First, let's eat, then we'll go to the park,' it's a significant milestone. Continue explaining time sequences through your actions to help them develop patience.",true
92d8aec4-818c-4b3a-abd3-dd724c129df5,754,"İncə motorikada Dəqiq quraşdırma. Uşaq artıq kiçik konstruktor hissələrini və ya kubları bir-birinə daha səliqəli şəkildə keçirir. Bu həm diqqət konsentrasiyasını, həm də barmaq uclarının dəqiqliyini tələb edir. Onun mühəndislik cəhdlərini alqışla və Bu nəyin evidir? deyə soruş.","Fine Motor Skills: Precise construction. Your child can now assemble small building blocks or cubes with greater precision. This requires both concentration and fine dexterity in their fingertips. Applaud their engineering efforts and ask, 'Whose house is this?'",true
659e2094-8141-4a5a-bed6-c6f715c75799,755,"Müstəqil su içmə. Uşaq artıq açıq stəkandan suyu demək olar ki, heç tökmədən, inamla içir. Bu, dodaq və çənə əzələlərinin nitq üçün nə qədər hazır olduğunun göstəricisidir. Ona uşaq ölçüsündə, rahat tuta biləcəyi stəkanlar verməyə davam et ki, bu vərdişi tam ustadlıq səviyyəsinə çatsın.","Independent Drinking. Your child now confidently drinks from an open cup with very few spills. This is a great indicator of how ready their lip and jaw muscles are for speech. Continue providing child-sized cups that are easy for them to hold, helping them master this skill completely.",true
c1045492-8f8e-491f-a86f-8a5ceb126f15,756,"Sosial davranışda Yumor və Zarafatlar. Uşaq bilərəkdən nəsə səhv edib (məsələn, papağını əlinə geyinib) sənə baxa və gülə bilər. Bu, onun zarafat anlayışının və sosial manipulyasiya bacarığının yarandığını göstərir. Onun bu oyununa coşqu ilə qoşul. Birlikdə gülmək aranızdakı emosional bağı daha da dərinləşdirir.",Social Behavior: Humor and Jokes. Your child might intentionally do something 'wrong' (like putting a hat on their hand) and then look at you and laugh. This shows their developing sense of humor and early social interaction skills. Enthusiastically join in their playful games. Laughing together deepens your emotional bond.,true
c7630ee3-1695-4062-9e13-7540975aa465,757,"İdrak inkişafında Hündürlük və Məsafə. Uşaq artıq pilləkəndən və ya divandan düşəndə məsafəni daha yaxşı hesablayır. Ona həmişə ehtiyatlı olmağı və təhlükəsiz enmə yollarını (arxa-arxaya) xatırlat. Bu, onun bədən təhlükəsizliyi qaydalarını mənimsəməsi üçün mühüm mərhələdir.",Cognitive Development: Height and Distance Perception. Your child is now better at judging distances when climbing down stairs or off the sofa. Always remind them to be careful and to use safe ways to descend (like going down backward). This is an important step in them learning body safety rules.,true
e1577858-a1db-40b1-bd39-0ce8d678ff7a,758,"Fiziki koordinasiya: Geri-geri yerimə ustalığı. Uşaq artıq baxmadan arxa-arxaya bir neçə addım ata bilir. Bu, onun bədəninin məkanda yerini hiss etməsi (proprioceptiv hiss) üçün vacibdir. Ona Xərçəng kimi yeriyək deyərək bu hərəkəti bir oyun halına gətir. Səninlə birlikdə hərəkət etmək onun üçün dünyanın ən böyük əyləncəsidir.","Physical Coordination: Mastering walking backward. Your child can now take several steps backward without looking. This is important for their proprioceptive sense – their body's awareness of its position in space. Turn this movement into a game by saying, 'Let's walk like a crab!' Moving with you is the greatest fun in the world for them.",true
a37651fe-7cc3-4f59-bbce-f7763c1637a8,759,"Nitqdə Ad-Əvəzlik əlaqəsi. Uşaq artıq öz adını çəkməkdən Mən deməyə doğru tam keçid edir. Sən ondan nəsə soruşanda Mən və ya Mənim deyirsə, bu, şəxsiyyət şüurunun tam oturuşduğunun göstəricisidir. Onunla bu mövzuda dialoqlar qur: Bu kimin topudur? Mənim!.","Speech Development: Name-to-Pronoun Shift. Your child is now fully transitioning from referring to themselves by their name to using 'I' or 'me.' If they respond with 'I' or 'mine' when you ask them something, it shows their sense of self-awareness is fully developing. Engage them in dialogues about this: 'Whose ball is this?' 'Mine!'",true
8f5c35ba-05d9-40e2-a687-7bfe8146f1ee,760,"Emosional sərhədlər: Uşaq artıq Olmaz sözünə reaksiya verir, amma bəzən hələ də sənin reaksiyanı yoxlamaq üçün qaydaları pozur. Sakit, amma qətiyyətli qalmaq ən vacib şərtdir. Əgər bir şeyə yox demisənsə, bunu hər dəfə eyni şəkildə təkrarla. Qaydaların sabitliyi uşaqda daxili nizam və təhlükəsizlik hissi yaradır.","Emotional Boundaries: Your child now reacts to the word 'No,' but sometimes still breaks rules to test your reaction. Staying calm yet firm is crucial. If you've said 'no' to something, repeat it consistently every time. Consistency in rules creates an inner sense of order and security for your child.",true
86c6ccb4-326d-41d5-81c5-ea4c8d0faf13,761,"26-cı aya addım atırıq! Uşaq artıq iki fərqli tapşırığı ardıcıl yerinə yetirməkdə mahirdir. Məsələn: Oyuncağı götür və rəfə qoy. Bu, onun həm yaddaşının, həm də dil qavrayışının yeni bir səviyyəyə çatdığını göstərir. Ona gün ərzində belə kiçik vəzifələr verərək özünü faydalı hiss etməsinə şərait yarat.","Stepping into Month 26! Your child is now skilled at following two different tasks in sequence. For example: 'Pick up the toy and put it on the shelf.' This shows that both their memory and language comprehension have reached a new level. Give them small, similar tasks throughout the day to help them feel helpful and capable.",true
eb8969ec-bb8d-48c5-8dfb-f818249bf8e8,762,"Fiziki hərəkətlilikdə Sürətli manevr. Uşaq artıq qaçarkən qəfildən istiqamətini dəyişə və ya maneələrin ətrafından çevikliklə dolana bilir. Bu, həm əzələ gücünün, həm də sürətli qərar vermə bacarığının göstəricisidir. Parkda onunla qovalamaca oynayaraq bədən idarəetməsini gücləndir.",Physical Agility: Quick maneuvering. Your child can now suddenly change direction while running or deftly navigate around obstacles. This indicates both their muscle strength and their ability to make quick decisions. Strengthen their body control by playing 'tag' or 'chase' with them at the park.,true
f63d183c-6b97-43da-8c82-1a87c629cc0d,763,"Nitqdə Səbəb axtarışı. Uşaq hələ tam Niyə? deməsə də, hadisələrin səbəbini hərəkətləri ilə sorğulayır. Sən ona izah et: Gödəkcəni geyinirik, çünki çöldə külək var. Hadisələr arasındakı məntiqi əlaqəni ona göstərmək, gələcəkdə onun məntiqi mülahizə yürütməsi üçün ən böyük təməldir.","Speech Development: Seeking Causes. While your child might not explicitly say 'Why?' yet, they're questioning the causes of events through their actions. Explain things to them: 'We put on our jacket because it's windy outside.' Showing them the logical connections between events is the greatest foundation for their future logical reasoning.",true
583cd090-6bc1-4438-afd7-8703fd352e08,764,"İncə motorikada Vida və fırlatma ustalığı. Uşaq artıq butulka qapaqlarını və ya oyuncaq vintlərini inamla açıb-bağlaya bilir. Bu hərəkət bilək əzələlərinin çevikliyi üçün mükəmməl məşqdir. Ona müxtəlif ölçülü, təhlükəsiz qablar verərək bu mexaniki kəşf həvəsini dəstəklə.",Fine Motor Skills: Mastering twisting and turning. Your child can now confidently open and close bottle caps or toy screws. This motion is an excellent exercise for their wrist flexibility. Support their curiosity for mechanical discovery by providing safe containers of various sizes.,true
5377658a-72e7-437d-b697-abdb7c76bfcd,765,"Müstəqil seçim və İradə. Uşaq artıq nə geyinəcəyinə və ya hansı qabdan yemək yeyəcəyinə dair qəti fikrə malikdir. Ona Bu gün göy köynəyi geyinirsən, yoxsa yaşıl? kimi seçim imkanı vermək, onun özünü bir şəxsiyyət kimi hiss etməsinə kömək edir və inadkarlıq krizlərini minimuma endirir.","Independent Choice and Willpower. Your child now has definite opinions about what to wear or which plate to eat from. Offering choices like, Are you wearing the blue shirt or the green one today? helps them feel like an individual and minimizes temper tantrums.",true
57201085-ec92-4795-8598-90d9a04fb33a,766,"Sosial davranışda Əməkdaşlıq. Uşaq artıq sənə kömək etməkdən böyük zövq alır. Gəl, bazarlıq torbasından çörəyi çıxaraq dedikdə sənə qoşulması onun ailədə rolunu dərk etməsidir. Bu həm məsuliyyət hissini formalaşdırır, həm də aranızdakı bağı gücləndirir.","Cooperation in Social Behavior. Your child now takes great pleasure in helping you. When you say, Come, let's take the bread out of the shopping bag, their willingness to join in shows they understand their role in the family. This fosters a sense of responsibility and strengthens the bond between you.",true
ffdc805c-2aad-4971-afc7-9cb3c0053b5c,767,"İdrak inkişafında Kateqoriyalar. Uşaq artıq eyni növ əşyaları (məsələn, bütün heyvanları bir yerə, bütün maşınları digər yerə) qruplaşdıra bilir. Ona Burada hansı oyuncaq fərqlidir? kimi suallar verərək vizual məntiqini yoxla. Kateqoriyalarla düşünmək onun idrak səviyyəsini yeni pilləyə qaldırır.","Categories in Cognitive Development. Your child can now group similar items (for example, all animals in one place, all cars in another). Test their visual reasoning by asking questions like, Which toy is different here? Thinking in categories elevates their cognitive level to new heights.",true
dcd7700f-4c1a-40e7-9469-0739827e396d,768,"Fiziki koordinasiya: İki ayaqla tullanma ustalığı. Uşaq artıq yerində daha hündürə və ya bir az irəli doğru tullanmaqda inamlıdır. Bu hərəkət ayaq əzələlərinin güclənməsi deməkdir. Onunla Dovşanlar çəmənlikdə oyunu oyna; bu həm əyləncəli, həm də böyük motorika üçün faydalıdır.",Physical Coordination: Mastering Two-Footed Jumps. Your child is now confident jumping higher in place or a little forward. This movement signifies strengthening leg muscles. Play Bunnies in the Meadow with them; it's both fun and beneficial for their gross motor skills.,true
e7fba00d-ba92-45d4-9c39-8a2e6decdc8c,769,"Nitqdə Hekayə danışma cəhdləri. Uşaq gün ərzində gördüyü maraqlı bir şeyi (məsələn, Parkda böyük it gördüm) sənə danışmaq üçün can atır. Onun hekayəsini sona qədər dinlə və suallarla genişləndir: İt nə edirdi?. Bu, onun həm yaddaşını, həm də özünüifadə bacarığını gücləndirir.","Speech Development: Storytelling Attempts. Your child is eager to tell you about something interesting they saw during the day (for example, I saw a big dog in the park). Listen to their story completely and expand on it with questions like, What was the dog doing? This strengthens both their memory and their self-expression skills.",true
4a2f0d04-3378-4296-a224-feb8d41e9254,770,"Emosional inkişaf: Özünü idarəetmə. Uşaq hirslənəndə sənə baxa və reaksiyanı gözləyə bilər. Bu anlarda sakin qal və Sən indi hirslənmisən, çünki kublar yıxıldı, mən başa düşürəm deyərək hissini adlandır. Sənin sakitliyin onun üçün ən yaxşı emosional tənzimləmə dərsidir. Sən möhtəşəm bir anasan!","Emotional Development: Self-Regulation. When your child gets angry, they might look at you, awaiting your reaction. In these moments, stay calm and acknowledge their feelings by saying, You're angry because the blocks fell down, I understand. Your calmness is the best lesson in emotional regulation for them. You are an amazing mom!",true
57505a63-7f8c-48f6-bce2-90daca2c8189,771,"Uşaq artıq rəngləri sadəcə fərqləndirmir, bir çoxunun adını düzgün tələffüz edir. Ona Göy maşını gətir dedikdə səhv etmirsə, bu onun vizual və şifahi yaddaşının vəhdətidir. Gündəlik gəzintilərdə Yaşıl yarpaq, Sarı günəş kimi təsvirlərlə onun dünyasını rəngləndirməyə davam et.","Your child no longer just distinguishes colors but correctly names many of them. If they can accurately bring you the blue car when asked, it's a testament to the integration of their visual and verbal memory. Continue to brighten their world during daily walks with descriptions like Green leaf and Yellow sun.",true
e9641593-3c91-4cf3-a6cc-b86c93ef50be,772,"Fiziki hərəkətlilikdə Pilləkən sərbəstliyi. Uşaq artıq tək əlindən tutduqda pilləkənləri hər pilləyə bir ayaq qoymaqla (yerini dəyişərək) çıxmağa cəhd edir. Bu, böyük motorikanın ciddi uğurudur. Həmişə yaxınlıqda olaraq onu sığortala, amma sərbəst addım atması üçün ona inam ver.","Physical Mobility: Stair Independence. Your child is now attempting to climb stairs by alternating feet on each step while holding onto just one of your hands. This is a significant gross motor milestone! Always stay close to ensure their safety, but give them the confidence to take these independent steps.",true
2ff11d89-9e65-4caa-b39f-98e5298d4503,773,"Nitqdə Məkan bildirən sözlər. Uşaq üstündə, altında, arxasında kimi anlayışları artıq hərəkətləri ilə göstərir. Ona Topu stulun altına qoy deyərək balaca bir oyun oyna. Bu tapşırıqlar onun həm dil qavrayışını, həm də məkanda oriyentasiya bacarığını sürətlə inkişaf etdirir.","Speech Development: Positional Words. Your child now demonstrates an understanding of concepts like on, under, and behind through their actions. Play a little game by asking them to Put the ball under the chair. These tasks rapidly develop both their language comprehension and their spatial orientation skills.",true
cd04a6bc-1fab-4d68-920a-3fa77ebf8503,774,"İncə motorikada Sıralama və Məntiq. Uşaq artıq əşyaları sadəcə rənginə görə yox, ölçüsünə görə də (böyük-kiçik) fərqləndirməyə başlayır. Ona fərqli ölçülü qablar ver və onları bir-birinin içinə yığmasını istə. Bu, onun gələcək riyazi təfəkkürünün təməlidir.","Fine Motor Skills: Sorting and Logic. Your child is now beginning to differentiate objects not just by color, but also by size (big-small). Give them different sized containers and ask them to nest them one inside the other. This activity lays the foundation for their future mathematical thinking.",true
